label,text
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@Â£1.50rcvd
0,Its good to hear from you
0,Or ill be a little closer like at the bus stop on the same street
0,Ha... U jus ate honey ar? So sweet...
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
0,Good morning princess! How are you?
0,U still painting ur wall?
0,The bus leaves at  &lt;#&gt; 
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
0,I'm so in love with you. I'm excited each day i spend with you. You make me so happy.
0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
0,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.
0,Dhoni have luck to win some big title.so we will win:)
0,"Sure thing big man. i have hockey elections at 6, shouldnât go on longer than an hour though"
0,Esplanade lor. Where else...
0,If you ask her or she say any please message.
0,Why you Dint come with us.
0,But i'll b going 2 sch on mon. My sis need 2 take smth.
0,"Now, whats your house # again ? And do you have any beer there ?"
0,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
0,"Ok omw now, you at castor?"
0,We have all rounder:)so not required:)
0,"Ha. You donât know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
0,No. Thank you. You've been wonderful
0,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x
0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
0,Huh i cant thk of more oredi how many pages do we have?
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,There is no sense in my foot and penis.
0,You're right I have now that I think about it
0,Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?
0,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
0,"Yeah why not, is the gang all ready"
0,Ya! when are Ã¼ taking ure practical lessons? I start in june..  
1,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
0,Nope... C Ã¼ then...
0,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy"
0,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. "
0,Are u coming to the funeral home
0,Still chance there. If you search hard you will get it..let have a try :)
0,"Sir Goodmorning, Once free call me."
0,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
0,Still otside le..u come 2morrow maga..
0,Aight sorry I take ten years to shower. What's the plan?
0,Sweet heart how are you?
0,R u here yet? I'm wearing blue shirt n black pants.
0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
0,Ya:)going for restaurant..
0,Yup
0,"CHA QUITEAMUZING THATÂSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE "
0,Hey happy birthday...
0,Nan sonathaya soladha. Why boss?
0,There bold 2  &lt;#&gt; . Is that yours
0,"Me also da, i feel yesterday night  wait til 2day night dear."
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
1,WINNER! As a valued network customer you hvae been selected to receive a Â£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
0, &lt;#&gt;  mins but i had to stop somewhere first.
0,My sister going to earn more than me da.
0,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
0,"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm"
0,U calling me right? Call my hand phone...
0,How i noe... Did Ã¼ specify da domain as nusstu... Ã still in sch...
0,K.then any other special?
0,How will I creep on you now? ;_;
1,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
0,As in i want custom officer discount oh.
0,When're you guys getting back? G said you were thinking about not staying for mcr
0,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  
0,"K, wat s tht incident?"
0,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
1,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
0,"Iâve got some salt, you can rub it in my open wounds if you like!"
0,Does uncle timi help in clearing cars
0,Ok i msg u b4 i leave my house.
0,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
0,That's y u haf 2 keep me busy...
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
0,Okay. I've seen it. So i should pick it on friday?
0,Compliments to you. Was away from the system. How your side.
0,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
0,3 pa but not selected.
0,Check audrey's status right now
0,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
0,Ha ha - had popped down to the loo when you hello-ed me. Hello!
0,Hey gals...U all wanna meet 4 dinner at nÃ¬te? 
0,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you
0,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
0,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."
0,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
0,Ok thanx... Take care then...
0,Please tell me you have some of that special stock you were talking about
0,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
0,And maybe some pressies
0,I finished my lunch already. U wake up already?
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
1,Congratulations ur awarded either Â£500 of CD gift vouchers & Free entry 2 our Â£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
0,Tell them the drug dealer's getting impatient
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a Â£150 prize. To collect is easy. Just call 09061743386
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
0,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
0,Thank u!
0,Yeah confirmed for you staying at  that weekend
0,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
0,He remains a bro amongst bros
0,Nationwide auto centre (or something like that) on Newport road. I liked them there
0,Captain is in our room:)
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
0,I had askd u a question some hours before. Its answer
0,Ok.
0,Ball is moving a lot.will spin in last :)so very difficult to bat:)
0,Yup i've finished c Ã¼ there...
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
0,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ã got a lot of work ar?
0,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?"
0,I'll probably be by tomorrow (or even later tonight if something's going on)
0,How are you with moneY...as in to you...money aint a thing....how are you sha!
0,Hi! This is Roger from CL. How are you?
0,have got * few things to do. may be in * pub later.
0,Want to finally have lunch today?
0,Genius what's up. How your brother. Pls send his number to my skype.
0,"Dad wanted to talk about the apartment so I got a late start, omw now"
0,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
0,Ok i go change also...
0,Jus finish watching tv... U?
0,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
0,"Sorry, I'll call later in meeting."
0,"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order"
1,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
0,Lol they were mad at first but then they woke up and gave in.
0,"I think we're going to finn's now, come"
0,Yes its possible but dint try. Pls dont tell to any one k
1,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
0,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance"
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery
